country_code,country_name,year,quarter,network_type,date,download_mbps_weighted_mean,upload_mbps_weighted_mean,latency_ms_weighted_mean,download_mbps_weighted_median,upload_mbps_weighted_median,latency_ms_weighted_median,download_mbps_mean,upload_mbps_mean,latency_ms_mean,download_mbps_median,upload_mbps_median,latency_ms_median,tile_count,total_tests,total_devices
TJ,Tajikistan,2019,1,fixed,2019-01-01,14.848742366412214,14.270891221374047,87.14885496183206,11.56,8.66,28,12.446745928338762,11.587690553745928,94.76547231270358,6.54,3.429,34,307,1788,524
TJ,Tajikistan,2019,1,mobile,2019-01-01,7.585565557729941,4.1728463796477495,50.32289628180039,5.181,2.443,37,6.506165615141956,3.583140378548896,53.13564668769716,4.471,1.956,38,634,2019,1022
TJ,Tajikistan,2019,2,fixed,2019-04-01,14.626728183118741,13.877216022889844,64.87696709585121,12.567,10.897,27,12.705436314363144,11.20150406504065,80.14092140921409,6.668,4.193,32,369,2068,699
TJ,Tajikistan,2019,2,mobile,2019-04-01,11.532765840220387,5.508300275482093,47.41184573002755,8.024,3.533,34,9.594089306698002,4.513265569917744,55.668625146886015,5.959,1.982,37,851,2921,1452
TJ,Tajikistan,2019,3,fixed,2019-07-01,14.912602352941176,14.264375294117647,71.25764705882352,14.692,12.212,26,11.975428909952607,11.226142180094786,103.95734597156398,6.516500000000001,4.653499999999999,32,422,2270,850
TJ,Tajikistan,2019,3,mobile,2019-07-01,11.220144611186903,6.3704802182810365,38.87175989085948,8.096,5.306,31,9.252896975425331,5.088382797731569,44.28071833648393,5.605,2.4189999999999996,35,1058,4448,2199
TJ,Tajikistan,2019,4,fixed,2019-10-01,19.02377806122449,19.027246598639458,43.95238095238095,18.088,17.425,19,15.108909482758621,14.419344827586206,56.81681034482759,9.277000000000001,7.484,26,464,2985,1176
TJ,Tajikistan,2019,4,mobile,2019-10-01,11.089549295774647,6.407860677578988,37.57784545108489,9.11,5.304,30,9.291029093931837,4.802491271820449,43.785536159600994,6.406,2.284,34,1203,5386,2627
TJ,Tajikistan,2020,1,fixed,2020-01-01,19.174069815195075,18.44439630390144,46.06981519507187,15.388,15.042,12,17.705833333333334,16.70264855072464,57.82608695652174,12.141,7.1975,18.5,276,1459,487
TJ,Tajikistan,2020,1,mobile,2020-01-01,11.100934566145092,6.200488383119962,37.8311996206733,7.936,5.095,29,9.158236738703339,4.631349705304519,42.90962671905697,5.394500000000001,1.996,33,1018,4172,2109
TJ,Tajikistan,2020,2,fixed,2020-04-01,20.217411235955055,20.31791011235955,51.815730337078655,18.29,16.75,20,18.33357831325301,18.25121686746988,55.799196787148595,9.625,6.403,23,249,1373,445
TJ,Tajikistan,2020,2,mobile,2020-04-01,12.626279316440776,6.0917878609310545,39.52504419563936,8.673,4.378,30,11.05701878914405,5.143634655532359,43.26409185803758,6.5435,2.511,32,958,3668,1697
