country_code,country_name,year,quarter,network_type,date,download_mbps_weighted_mean,upload_mbps_weighted_mean,latency_ms_weighted_mean,download_mbps_weighted_median,upload_mbps_weighted_median,latency_ms_weighted_median,download_mbps_mean,upload_mbps_mean,latency_ms_mean,download_mbps_median,upload_mbps_median,latency_ms_median,tile_count,total_tests,total_devices
KG,Kyrgyzstan,2019,1,fixed,2019-01-01,19.22157794057794,20.895038665038665,34.472934472934476,19.337,20.752,13,16.119429071803854,16.81764360770578,48.66812609457093,13.519,13.1455,18.5,1142,7095,2457
KG,Kyrgyzstan,2019,1,mobile,2019-01-01,13.815128650779428,11.135855939795736,41.46658304963268,12.624,11.029,27,13.387392164321035,9.461285659946748,47.1217192848992,10.533,7.148,32,2629,12252,5581
KG,Kyrgyzstan,2019,2,fixed,2019-04-01,20.63572393736018,21.6585870246085,28.448769574944073,20.972,21.852,12,16.867849112426036,16.964546351084813,42.090729783037474,14.177,11.778,18,1014,5606,2235
KG,Kyrgyzstan,2019,2,mobile,2019-04-01,16.775111292369044,11.908118180170383,40.84321189052021,15.027,11.207,26,15.924817486338798,10.301522404371585,45.52131147540984,12.635,7.312,29,2745,11311,5517
KG,Kyrgyzstan,2019,3,fixed,2019-07-01,21.560281462799498,23.72304161412358,25.608322824716268,23.301,24.966,8,17.963859182349125,19.3399863724854,35.404931862427,15.15,15.102,16,1541,9236,3965
KG,Kyrgyzstan,2019,3,mobile,2019-07-01,17.74671173907302,12.414496236630132,48.595008583124255,16.258,12.203,26,16.66509023714198,10.370448105943948,53.56975669849091,13.472,7.789,31,3247,14654,7573
KG,Kyrgyzstan,2019,4,fixed,2019-10-01,21.892729958411014,24.695661121468522,21.369281514412734,23.16,27.068,6,17.418601364522416,18.87772417153996,34.14717348927875,15.758,16.433500000000002,15,2052,19449,6973
KG,Kyrgyzstan,2019,4,mobile,2019-10-01,16.74231024251806,12.003203689370485,39.973555211558306,15.559,12.286,25,16.297043304463692,9.752418054630246,46.6215856095936,12.993500000000001,7.797499999999999,28,3002,16155,7752
KG,Kyrgyzstan,2020,1,fixed,2020-01-01,23.103370220422853,26.62817273954116,16.209626630679264,22.458,25.656,5,21.540925646551724,23.861785560344828,23.45689655172414,20.408,22.5835,6,928,6381,2223
KG,Kyrgyzstan,2020,1,mobile,2020-01-01,17.365103148628823,11.157734680058685,29.71967046608735,15.798,11.205,22,17.04889638485625,9.357534016510105,34.34642755479647,13.219,7.304,25,3513,18573,8861
KG,Kyrgyzstan,2020,2,fixed,2020-04-01,27.014801664355065,27.24134442903375,15.69533055940823,26.346,27.85,5,24.24006882591093,23.920256072874494,23.465587044534413,22.4285,22.6545,8,988,7005,2163
KG,Kyrgyzstan,2020,2,mobile,2020-04-01,19.94503458899314,10.752481165102926,32.13331466181207,18.066,9.63,24,18.80125576923077,9.09028489010989,35.25082417582418,14.48,6.095,25,3640,17062,7141
KG,Kyrgyzstan,2020,3,fixed,2020-07-01,30.59183237731039,30.783505417463353,14.416826003824092,30.016,30.526,4,28.38586470588235,28.29719294117647,18.71764705882353,26.2075,27.2705,5,850,4389,1569
KG,Kyrgyzstan,2020,3,mobile,2020-07-01,21.557102007772023,11.52541564119171,31.03497409326425,18.939,10.464,23,20.216995460048427,10.025351089588378,33.5523607748184,15.8525,6.9079999999999995,24,3304,12754,6176
