country_code,country_name,year,quarter,network_type,date,download_mbps_weighted_mean,upload_mbps_weighted_mean,latency_ms_weighted_mean,download_mbps_weighted_median,upload_mbps_weighted_median,latency_ms_weighted_median,download_mbps_mean,upload_mbps_mean,latency_ms_mean,download_mbps_median,upload_mbps_median,latency_ms_median,tile_count,total_tests,total_devices
KZ,Kazakhstan,2019,1,fixed,2019-01-01,25.961974600047753,27.150532802053487,29.749731375358166,27.768,30.013,17,17.456232270347453,17.591686720609232,47.76078058067587,10.36,9.721,29,10505,100999,33504
KZ,Kazakhstan,2019,1,mobile,2019-01-01,20.334872762002508,13.171523890979586,41.43645227505987,18.265,12.959,29,18.562644221757623,11.459835844567804,48.64400547905703,14.054,9.577,33,13871,63606,35076
KZ,Kazakhstan,2019,2,fixed,2019-04-01,27.172145527922456,27.67218460901659,29.235659342554587,28.855,29.692,16,18.50935783953854,18.049971788148927,46.18626114315679,10.8,9.752,27,9535,79426,28991
KZ,Kazakhstan,2019,2,mobile,2019-04-01,20.619415175097274,12.811166439688717,41.95295071335927,18.427,12.38,28,19.48869346316425,11.354125226449275,49.24358393719807,14.797,9.249500000000001,33,13248,53160,30840
KZ,Kazakhstan,2019,3,fixed,2019-07-01,27.860785488441813,28.84498491697309,25.59922242780523,29.716,31.857,13,17.459732958709992,17.133661047316558,44.82922062057171,9.113,7.219,27,12279,106461,42697
KZ,Kazakhstan,2019,3,mobile,2019-07-01,20.446545255399208,12.943570666460491,39.81428792330292,18.102,12.587,29,18.540168445475636,11.261437321842891,47.42180974477958,13.801,9.252,34,15085,68169,38802
KZ,Kazakhstan,2019,4,fixed,2019-10-01,28.211772225989012,30.69301852799956,22.974788636898253,30.413,35.034,12,16.254300254287017,15.793924496316098,43.66003781704375,7.77,2.179,28,15337,207296,72269
KZ,Kazakhstan,2019,4,mobile,2019-10-01,20.139643042869526,13.03313840922728,37.6687334711203,17.744,12.682,27,18.332824460524616,11.421341516991859,45.79835896110609,13.2645,9.545,33,15478,86615,44997
KZ,Kazakhstan,2020,1,fixed,2020-01-01,31.09535463330347,30.281726289517472,20.567291693331626,30.86,31.706,10,20.17510828169014,18.96933194366197,36.75887323943662,11.893,9.942,21,8875,93004,31252
KZ,Kazakhstan,2020,1,mobile,2020-01-01,18.93943710160834,10.546048630165899,38.21155388576977,16.534,9.883,28,16.81260333076513,9.011046642565045,45.94648254607954,11.874,6.671,33,16873,91382,47378
KZ,Kazakhstan,2020,2,fixed,2020-04-01,33.18522402132917,31.812784204708027,22.338893224086355,31.923,33.218,10,20.14343484641996,18.77932728797568,40.11741272670091,10.111,7.913,22,9539,102341,30756
KZ,Kazakhstan,2020,2,mobile,2020-04-01,20.139956193243734,10.039551543770433,39.02150381402107,17.21,9.026,28,16.754068672926802,8.401849191084965,46.32877022287589,11.3085,5.674,33,17678,88620,41295
KZ,Kazakhstan,2020,3,fixed,2020-07-01,38.13198321459211,36.97410690439778,19.688761236898056,36.458,38.163,9,23.406458240285843,22.42572979008486,33.5393032603841,13.2635,11.474499999999999,20,8956,77257,26809
KZ,Kazakhstan,2020,3,mobile,2020-07-01,20.175197205274554,10.16795696385226,36.7207680027991,17.838,9.298,27,16.76123446402897,8.507176100963843,44.112146546674474,11.571,5.838,33,18779,90419,45729
KZ,Kazakhstan,2020,4,fixed,2020-10-01,45.08113597282221,43.722059178794616,17.145996728599588,42.027,43.526,7,28.487826703856417,27.341863691486783,29.22944457918991,17.0315,16.864,16,8246,70268,23843
KZ,Kazakhstan,2020,4,mobile,2020-10-01,19.363974172007524,10.56862935103811,37.6472924741912,17.081,9.931,28,16.33597375542507,8.837168445238703,45.07030890988001,11.164,6.245,34,19585,107578,52114
KZ,Kazakhstan,2021,1,fixed,2021-01-01,48.117185796556925,47.16813254904376,15.08915647808814,45.727,48.243,7,29.470059668853484,27.99205633656149,27.050192648130793,17.847,16.244,15,9603,107915,32471
KZ,Kazakhstan,2021,1,mobile,2021-01-01,20.023683538748493,11.009354149142377,36.88225505613868,17.386,10.285,28,17.11705043056518,9.11505176680194,44.602246857369096,11.657,6.229,33,20206,111667,54686
KZ,Kazakhstan,2021,2,fixed,2021-04-01,54.667622808182784,51.07844859192348,13.789917640807651,51.409,51.875,6,35.165752959228406,31.55867218325296,24.527509864094696,24.275,20.948,12,9124,87973,30112
KZ,Kazakhstan,2021,2,mobile,2021-04-01,26.63845901239495,12.101845983281226,34.368677797733874,22.842,11.232,26,23.437324242904708,10.157755404048412,40.78991596638655,15.575,7.001,31,18921,85327,45099
KZ,Kazakhstan,2021,3,fixed,2021-07-01,46.00012346239733,44.65135437719996,15.125001577028375,45.844,46.944,6,24.403108191996452,21.51113845471677,30.513191442190443,11.1705,7.6295,18,18042,221575,79263
KZ,Kazakhstan,2021,3,mobile,2021-07-01,29.212217658263306,12.37272268907563,34.05281792717087,25.323,11.73,25,25.344653118161926,10.474579212253829,39.902680525164115,17.277,7.3575,30,18280,82898,44625
KZ,Kazakhstan,2021,4,fixed,2021-10-01,59.59846190312015,56.27139065103718,13.12196173073608,56.218,55.356,6,38.55962788018433,34.97367343946376,23.993925429409302,27.9645,23.750500000000002,11,9548,107804,34806
KZ,Kazakhstan,2021,4,mobile,2021-10-01,31.25728043282236,12.69501634355275,33.528666967237754,25.442,12.118,26,25.749320966484802,10.784400571577033,39.793868537282414,18.163,8.06,30,19245,108295,53232
KZ,Kazakhstan,2022,1,fixed,2022-01-01,48.81906998196851,46.81138710528631,16.7190166241534,47.456,47.729,7,25.653156988707654,22.431599498117944,33.50710163111669,11.373,7.911,19,19925,276150,90952
KZ,Kazakhstan,2022,1,mobile,2022-01-01,30.63770985006414,13.002232701250803,34.53678239255933,25.353,12.414,26,25.907859478354396,11.123875557945684,40.481849959666576,17.986,8.538,29,18595,101868,49888
KZ,Kazakhstan,2022,2,fixed,2022-04-01,50.64219993951984,49.74379038365458,15.95114254910726,48.757,49.726,6,27.919875826355224,25.53488943367122,31.930420890260027,13.5705,9.9435,17,18152,217392,76058
KZ,Kazakhstan,2022,2,mobile,2022-04-01,33.90825169891269,14.00967978493764,34.23275103933483,27.695,13.506,26,27.704097291979494,11.695083777766271,40.50825868585927,19.657,8.825,29,19313,97802,50032
KZ,Kazakhstan,2022,3,fixed,2022-07-01,52.760281777299966,52.61424310044183,15.20850104230855,50.222,52.175,6,29.244936556403733,27.613680633305062,30.554198473282444,14.298,11.021,16,17685,211773,76273
KZ,Kazakhstan,2022,3,mobile,2022-07-01,35.52208348851645,14.226048437823298,35.415849368922,28.573,13.635,27,28.987179713515513,12.13185089063904,41.53216343358528,20.233,9.113,30,18919,93237,48330
KZ,Kazakhstan,2022,4,fixed,2022-10-01,57.91601452563428,58.12977353844451,14.712825904508941,56.343,57.928,6,31.7103590357838,29.923009133103758,31.99645655537256,15.259,12.182,17,20037,331142,108429
KZ,Kazakhstan,2022,4,mobile,2022-10-01,33.65115554824252,14.138555780170185,34.621440772256435,27.981,13.846,27,28.890850701207636,12.1040530775224,40.68757304246202,20.5985,9.344000000000001,30,20536,132374,63813
KZ,Kazakhstan,2023,1,fixed,2023-01-01,60.20043064204851,59.70932080539583,14.915172797994469,58.385,59.285,6,33.36709976571652,31.216996534556813,31.21798125732136,15.259,12.254999999999999,17,20488,305330,100522
KZ,Kazakhstan,2023,1,mobile,2023-01-01,40.28129102489669,15.44441156381271,33.606861104470475,28.872,14.453,25,30.48694655071331,12.869677887434044,40.01436388508892,21.5365,9.7455,29,20468,118713,58562
KZ,Kazakhstan,2023,2,fixed,2023-04-01,64.93847699987435,64.00880394777424,14.641718926698879,62.374,63.227,6,38.17257564538216,35.53045696606989,29.148146269716488,18.848,16.001,16,19717,241592,87543
KZ,Kazakhstan,2023,2,mobile,2023-04-01,61.64141747844979,17.579293170509494,31.0477258392319,36.341,16.026,23,35.389353835348416,13.530136406963328,37.52335323333166,24.076,10.018,27,19933,105486,57076
KZ,Kazakhstan,2023,3,fixed,2023-07-01,70.68909116433483,67.75102507944037,15.170860801517666,70.427,68.801,6,41.61412571240167,36.9581584475531,32.112147331731904,18.868,14.656,17,21231,277109,105425
KZ,Kazakhstan,2023,3,mobile,2023-07-01,69.63914713893037,18.571197193528548,29.787669599487906,48.296,18.151,22,39.990208328086304,14.006252948830962,37.35142509339714,25.93,10.442,27,23823,145689,79673
KZ,Kazakhstan,2023,4,fixed,2023-10-01,78.27314935149792,75.19542421346664,14.962339507987847,77.09,75.738,6,46.065511136798115,41.776175921397765,31.374160850042234,21.33,18.157,16,22493,367512,122436
KZ,Kazakhstan,2023,4,mobile,2023-10-01,84.87011011548229,21.288775528295556,29.336527864296325,59.527,20.574,22,47.370185233841305,15.850280259239797,37.11236643895604,28.124,11.972,25,22836,163928,83476
KZ,Kazakhstan,2024,1,fixed,2024-01-01,80.96473262827665,76.56778258057213,15.206503986157603,78.755,76.41,6,47.732028896298196,42.95552406599983,31.05253483799265,20.1435,17.317999999999998,17,23394,369578,123678
KZ,Kazakhstan,2024,1,mobile,2024-01-01,85.55947453455892,21.411461761846752,30.51293883125992,58.232,20.615,22,48.296232045129244,16.28931350509388,37.77923718110634,27.994999999999997,12.546,25,23754,163820,81267
KZ,Kazakhstan,2024,2,fixed,2024-04-01,87.03024504128048,81.18795154951356,16.59738418916307,84.352,81.204,6,55.32561187409366,46.98332231510705,34.704768403992155,27.1535,19.422,17,23446,293238,108647
KZ,Kazakhstan,2024,2,mobile,2024-04-01,100.05837967516018,24.18293867598651,29.79427263244876,71.552,23.07,22,59.528434969635626,18.031604546221324,36.22461201079622,35.049,13.425,25,23712,138591,73821
KZ,Kazakhstan,2024,3,fixed,2024-07-01,91.53781831511718,86.43698320514551,15.894418207169522,89.829,86.691,6,58.26655858204092,50.577444024501496,33.60693340284113,29.21,21.19,17,23019,296647,111165
KZ,Kazakhstan,2024,3,mobile,2024-07-01,106.08032875978574,25.542038895756075,29.670690839170444,78.973,24.328,21,63.866942441786755,18.59925102480666,36.71440645733846,38.229,13.637,24,23663,134585,72810
KZ,Kazakhstan,2024,4,fixed,2024-10-01,121.20802371033115,117.0199509668595,13.79412982645468,128.106,124.794,6,74.18506293006881,68.24694823171707,32.14766362618019,40.4135,31.5105,16,24996,491050,159382
KZ,Kazakhstan,2024,4,mobile,2024-10-01,111.12370154411498,26.274172833797742,28.339534940316124,86.008,24.775,21,70.1858441446965,19.3684710402616,34.34391988555079,41.09,14.4,22,24465,158454,82183
KZ,Kazakhstan,2025,1,fixed,2025-01-01,130.64830760361406,123.37921642703228,13.33545874970072,137.708,130.772,6,83.91793690263128,75.73986234339895,29.750733026160464,49.36,40.553,14,26261,475207,158714
KZ,Kazakhstan,2025,1,mobile,2025-01-01,118.26732115344956,26.683060729579893,29.314638910118767,92.452,25.133,21,76.48069946660297,19.611770161611336,35.431096250298545,43.226,14.6685,23,25122,161198,82431
KZ,Kazakhstan,2025,2,fixed,2025-04-01,127.46063713362747,117.29514069492593,15.23391900409707,130.683,120.838,6,86.66926165205354,74.55486798184894,32.098331025996,53.768,38.929,14,26004,346575,126920
KZ,Kazakhstan,2025,2,mobile,2025-04-01,121.97506556175907,26.119590803182838,27.746047097785787,90.554,24.227,20,82.0868399003896,19.883707314134234,32.24741936779532,43.868,14.775,22,24897,127981,68241
KZ,Kazakhstan,2025,3,fixed,2025-07-01,129.19203205186466,122.09004079947893,16.775621800115122,132.74,126.311,6,91.73168311919132,79.13118839560114,36.907727626170995,61.536,41.104,14,27007,352265,132036
KZ,Kazakhstan,2025,3,mobile,2025-07-01,127.60397928038637,27.00236822325741,28.1765311079992,95.887,25.133,20,88.19953678495554,20.786973562042647,32.901841214887085,48.083,15.7715,21,25418,133973,69982
